Jaipur,21,a43535a3-c2d0-4033-b894-03b70e970ea1,2025-07-10 16:16:03,Cash,114.7,Juice,2,229.4
Ahmedabad,27,56a61416-702a-41cb-b959-cfee30d111bd,2025-07-10 16:16:03,UPI,206.96,Paneer,3,620.88
Nagpur,53,cc6dd69c-f3ba-4efd-9bda-1475154e0c23,2025-07-10 16:16:03,Card,356.91,Paneer,4,1427.64
Pune,30,9dcb2da0-ff58-43dd-ac8b-73ae03a8bd6b,2025-07-10 16:16:03,Cash,383.77,Paneer,4,1535.08
Hyderabad,21,c4d4ded6-ab33-4c26-93e0-f7c3d6be8253,2025-07-10 16:16:03,Cash,380.35,Milk,5,1901.75
Vadodara,29,a17f64f1-8a20-4dee-82c4-0c970ffa6e28,2025-07-10 16:16:03,Cash,109.52,Bread,2,219.04
Vadodara,24,cbac84d4-17b1-4094-8cca-ce5d5714ce78,2025-07-10 16:16:10,Cash,22.78,Maggi,2,45.56
Chennai,34,7636435a-d681-4ddd-a661-406f03b6a323,2025-07-10 16:16:10,Cash,471.51,Biscuits,3,1414.53
Nagpur,40,1d722095-6ec1-4680-9fe3-2b23bd31b404,2025-07-10 16:16:10,Card,344.14,Paneer,5,1720.6999999999998
Lucknow,38,ee59b2c1-eec3-4ade-9e2f-de4664325397,2025-07-10 16:16:10,Card,37.15,Biscuits,5,185.75
Nagpur,19,0de5e9f2-a644-48ad-9ffa-57826b0cf5ae,2025-07-10 16:16:10,UPI,395.13,Maggi,5,1975.65
Thane,49,ff01a98a-9fcf-41b2-9f0d-361af4a934ef,2025-07-10 16:16:10,Cash,494.89,Biscuits,3,1484.67
Surat,50,068d3b90-90cd-412c-b946-65e7733b3679,2025-07-10 16:16:10,Card,314.82,Maggi,2,629.64
Bhopal,36,e116bf05-3787-4cdb-afbb-50ccccbb9713,2025-07-10 16:16:10,Card,37.23,Eggs,1,37.23
Jaipur,15,67ad608d-6bea-47cf-ba93-55dec3ec3efd,2025-07-10 16:16:10,Card,171.66,Paneer,2,343.32
Patna,19,edf51c0d-13a7-4395-95a0-0b60e06fbd13,2025-07-10 16:16:10,UPI,428.82,Juice,2,857.64
Jaipur,47,6022da43-26f7-4e68-a64e-1eb1add30710,2025-07-10 16:16:17,Card,84.52,Juice,4,338.08
Hyderabad,34,1f3dd967-3657-40b3-a4bb-1366d884e473,2025-07-10 16:16:17,Cash,302.29,Milk,4,1209.16
Mumbai,50,b202c1b8-9e84-4c3e-b841-8f60c3beae25,2025-07-10 16:16:17,Card,452.2,Juice,5,2261.0
Mumbai,57,4e5d8e5c-86ae-457e-afc1-7e188acd67fd,2025-07-10 16:16:17,Card,412.37,Bread,2,824.74
Bengaluru,57,2d139c5a-7724-48c8-8a38-142f231e0f54,2025-07-10 16:16:17,UPI,291.15,Milk,5,1455.75
Jaipur,17,b0ed109b-cf62-4681-a224-b4a6378290e8,2025-07-10 16:16:17,Cash,381.87,Juice,4,1527.48
Kolkata,10,19a8085d-eae3-45df-b2df-bddbd480786b,2025-07-10 16:16:17,UPI,420.78,Maggi,1,420.78
Vadodara,58,3cf81acc-ac37-49a7-9e32-e1c540feea77,2025-07-10 16:16:17,UPI,459.2,Eggs,1,459.2
Kolkata,31,2f066fce-27ea-4784-bd2b-af32a5fd94a8,2025-07-10 16:16:17,Card,404.64,Biscuits,1,404.64
Thane,27,a42fd84f-7f0a-434e-b5bd-aa228927c3d1,2025-07-10 16:16:17,Cash,422.61,Paneer,4,1690.44
Nagpur,45,08c88339-2e37-431d-a4c5-a1e3358422b7,2025-07-10 16:16:25,Cash,23.88,Biscuits,2,47.76
Vadodara,15,8735a080-846e-498d-ba7c-2ac9a3bf60e2,2025-07-10 16:16:25,UPI,315.41,Eggs,3,946.23
Lucknow,51,e86b8e4d-7fad-4cb7-9a88-a6d9cb164abf,2025-07-10 16:16:25,Cash,219.45,Milk,5,1097.25
Indore,23,c90c9b4c-c023-49d2-ac10-4b27b486902a,2025-07-10 16:16:25,UPI,138.79,Juice,5,693.9499999999999
Bengaluru,46,556cfe5a-13fe-4c12-9a27-51bdc7d83cbb,2025-07-10 16:16:25,Card,225.0,Paneer,5,1125.0
Vadodara,13,858162a4-d5bf-4ce5-a1f1-b065559ff719,2025-07-10 16:16:25,UPI,139.12,Juice,4,556.48
Pune,8,52f869e4-778e-4e16-abe5-503f6ecc77e2,2025-07-10 16:16:25,Card,421.57,Bread,2,843.14
Patna,32,19826410-08f4-43b7-9ded-353df2d0c7a4,2025-07-10 16:16:25,UPI,44.51,Bread,1,44.51
Surat,50,80860702-96d3-4b29-a0a3-4373e31f3c3f,2025-07-10 16:16:25,Card,25.43,Eggs,2,50.86
Nagpur,19,f1ed805e-eb36-457b-b325-54c7c9ef42f6,2025-07-10 16:16:25,UPI,334.68,Biscuits,4,1338.72
Patna,16,163354e3-d88a-47b0-9bc4-3474979782e3,2025-07-10 16:16:32,Card,272.54,Bread,4,1090.16
Bhopal,47,7380a9ea-84c5-45d2-ac40-fde566c44688,2025-07-10 16:16:32,Cash,135.78,Bread,4,543.12
Bhopal,5,27b35be3-49d8-4fd3-a584-939d2514557b,2025-07-10 16:16:32,Cash,163.68,Bread,3,491.04
Jaipur,14,30d20bfc-6102-4135-8fd7-75297fca8ede,2025-07-10 16:16:32,Card,370.64,Bread,3,1111.92
Jaipur,24,753380cb-0177-4646-8150-bf5cbfccc1d8,2025-07-10 16:16:32,Cash,240.03,Milk,5,1200.15
Indore,27,b3cdae46-a911-4461-8435-e3f74cc47076,2025-07-10 16:16:32,UPI,398.61,Bread,3,1195.83
Lucknow,42,f433824a-9c5c-4005-9b72-584bd0e40a6e,2025-07-10 16:16:32,Card,489.76,Eggs,1,489.76
Vadodara,20,65a8d33b-8dc6-4493-b81b-6c837abb4275,2025-07-10 16:16:32,Cash,23.66,Paneer,3,70.98
Chennai,31,f29e8f23-a45d-43da-980f-da0dd832ee87,2025-07-10 16:16:32,UPI,256.36,Bread,5,1281.8000000000002
Indore,43,648092c9-d828-4518-bcca-1a4ffd715360,2025-07-10 16:16:32,UPI,143.1,Paneer,5,715.5
Delhi,53,b222e286-f8d0-4846-86e4-d14bb9d332ad,2025-07-10 16:16:39,Cash,378.93,Juice,3,1136.79
Pune,53,2f9b1599-ae2d-4481-97c2-0cae945939fc,2025-07-10 16:16:39,UPI,317.9,Milk,5,1589.5
Hyderabad,14,c89d30e7-9b8b-496e-9ac3-c7b3ec45755b,2025-07-10 16:16:39,Cash,388.3,Juice,1,388.3
Chennai,30,a2c8b303-7270-4831-ae00-012ac4cfce73,2025-07-10 16:16:39,Card,421.7,Milk,4,1686.8
Mumbai,45,da36e9b7-e1ad-439b-9f49-36f53c0a1332,2025-07-10 16:16:39,UPI,489.72,Eggs,1,489.72
Chennai,17,c1af53bc-93eb-4cdc-b8cd-ef4b572bbcdf,2025-07-10 16:16:39,Cash,203.44,Biscuits,2,406.88
Pune,47,1b9b1968-0039-4fa3-ad21-cc90481c6e10,2025-07-10 16:16:39,Cash,336.25,Bread,3,1008.75
Patna,34,a23f6ea8-f3c5-48bd-9314-0aef37c7e4b7,2025-07-10 16:16:39,UPI,341.38,Juice,2,682.76
Surat,37,c5750837-e535-494f-974f-6ddc59b8b842,2025-07-10 16:16:39,Cash,56.87,Eggs,2,113.74
Lucknow,52,27e1857a-2095-4376-809d-9907649e2fff,2025-07-10 16:16:39,UPI,261.47,Milk,1,261.47
Pune,6,ddb07169-3c1a-40d1-a1bb-37a23e02d8d9,2025-07-10 16:16:46,UPI,242.04,Eggs,1,242.04
Delhi,32,568a38f6-5571-4218-93f8-dde7216d6bea,2025-07-10 16:16:46,Cash,381.49,Juice,2,762.98
Ahmedabad,23,ba16c242-2ce3-4640-8310-fcbc661ca3b7,2025-07-10 16:16:46,Cash,188.05,Juice,2,376.1
Bengaluru,5,a83c105d-e47f-443c-bdc7-6ded63bd78e6,2025-07-10 16:16:46,UPI,120.62,Biscuits,4,482.48
Mumbai,57,ffa9a03e-4227-468f-8e82-cdea4a2a905b,2025-07-10 16:16:46,UPI,255.25,Bread,4,1021.0
Vadodara,18,7ac990ff-669f-4db9-b2fb-106005aa74c9,2025-07-10 16:16:46,Cash,91.57,Eggs,1,91.57
Pune,53,89d23e19-9ac0-4c6b-ba30-4dcb088f29af,2025-07-10 16:16:46,UPI,497.18,Eggs,4,1988.72
Surat,29,7ac9c735-f25b-4ac0-8415-6a41ee082638,2025-07-10 16:16:46,UPI,329.77,Paneer,2,659.54
Nagpur,32,d6ae9c95-31e4-478e-a85d-804381f44b68,2025-07-10 16:16:46,Cash,81.61,Milk,3,244.82999999999998
Nagpur,14,412ca0c3-19d4-4480-b4b8-f9f0903da1a0,2025-07-10 16:16:46,Cash,137.21,Eggs,4,548.84
Bengaluru,41,a237b866-460d-4ba4-8f85-78e681083090,2025-07-10 16:16:53,Cash,60.24,Eggs,3,180.72
Pune,28,bfd6301a-6d38-4cef-97d4-513c7292116b,2025-07-10 16:16:53,Cash,215.55,Juice,3,646.6500000000001
Surat,8,e96e98cf-f667-454e-8e12-9f3ab87b0edc,2025-07-10 16:16:53,Card,37.0,Milk,1,37.0
Nagpur,47,6691adca-2c82-4a62-a87a-def1c210cf88,2025-07-10 16:16:53,Cash,31.8,Eggs,1,31.8
Lucknow,22,f712bb41-785f-4126-956f-95f6403f8a40,2025-07-10 16:16:53,Cash,142.76,Paneer,5,713.8
Delhi,22,1e5984ba-7e45-4b2f-8ac9-2bf8a2b30ea7,2025-07-10 16:16:53,Cash,310.97,Milk,5,1554.8500000000001
Kolkata,58,62b650f8-3d1b-4763-97a4-7f041b3281cd,2025-07-10 16:16:53,Card,352.65,Paneer,5,1763.25
Mumbai,35,f8ae0a60-6c2d-4ddd-9d6e-7eeb013cc233,2025-07-10 16:16:53,UPI,312.25,Bread,2,624.5
Surat,14,76affb9e-8f26-4a6d-89f7-703cc193bf66,2025-07-10 16:16:53,UPI,446.48,Juice,2,892.96
Pune,45,7a4d84c0-cd0b-4afb-b818-0208c0a222a1,2025-07-10 16:16:53,Cash,206.22,Juice,1,206.22
Hyderabad,34,af58817e-8bbd-4832-8bcb-32f608f3eda8,2025-07-10 16:17:00,UPI,114.54,Paneer,4,458.16
Jaipur,30,0a481320-6e8a-4f0d-accb-9f9873d7c8f8,2025-07-10 16:17:00,Card,401.32,Biscuits,4,1605.28
Thane,46,0f8f7e71-d686-490e-98ef-7620adf6b9b6,2025-07-10 16:17:00,UPI,186.15,Biscuits,3,558.45
Hyderabad,16,49e501cb-7608-43db-bb8e-03dcf9ab7384,2025-07-10 16:17:00,UPI,474.66,Maggi,4,1898.64
Vadodara,25,94c863f2-ad9f-4735-a7d7-873306c2e497,2025-07-10 16:17:00,Card,201.3,Biscuits,5,1006.5
Delhi,34,fad6c0a6-87a6-47c0-94d3-a5e3e53f0479,2025-07-10 16:17:00,Cash,250.84,Maggi,1,250.84
Lucknow,40,4ad7cdea-4dc4-4074-82e8-7c7a39b1017d,2025-07-10 16:17:00,UPI,114.62,Biscuits,3,343.86
Vadodara,23,c223f167-f49c-43f0-8178-05987f39d537,2025-07-10 16:17:00,UPI,80.94,Eggs,5,404.7
Bhopal,19,a0cb24a8-331d-40fd-8f12-039f2bf2c3a7,2025-07-10 16:17:00,UPI,149.84,Bread,5,749.2
Bengaluru,32,2d8179a9-ecfa-4d4c-a30a-c6eba7f216af,2025-07-10 16:17:00,Cash,208.45,Bread,4,833.8
Lucknow,37,999d0401-0a02-4f9d-aa9f-3f38f501282c,2025-07-10 16:17:07,UPI,268.32,Paneer,3,804.96
Kolkata,47,edefc8d8-800c-4fd6-831c-876698e79db1,2025-07-10 16:17:07,Card,498.95,Bread,1,498.95
Pune,37,e9156152-e437-4da7-94ca-56cf4531f976,2025-07-10 16:17:07,Cash,129.88,Juice,1,129.88
Chennai,26,06051ed2-96f9-4e1c-9d64-640b97bbcfde,2025-07-10 16:17:07,Cash,446.78,Milk,5,2233.8999999999996
Bengaluru,58,27a5b637-2493-4ae3-985a-80d4ed781b45,2025-07-10 16:17:07,UPI,77.4,Bread,4,309.6
Vadodara,37,46bce7ab-a481-4bbe-baa5-16b7e0ff632b,2025-07-10 16:17:07,UPI,232.12,Eggs,2,464.24
Hyderabad,34,eb35072c-2ace-4446-9ef8-f86254d4ef66,2025-07-10 16:17:07,Cash,467.38,Eggs,3,1402.1399999999999
Delhi,50,99141077-f68f-4dd4-b6fa-c230be19bbe9,2025-07-10 16:17:07,Card,256.68,Eggs,5,1283.4
Vadodara,16,ffc6198f-0fae-467d-81b6-0e647ac18c66,2025-07-10 16:17:07,Cash,451.77,Paneer,5,2258.85
Ahmedabad,39,dbdbd254-4fd5-4a79-9e2d-ece226d7ebf4,2025-07-10 16:17:07,UPI,228.27,Maggi,5,1141.3500000000001
Mumbai,42,a1272d96-3d23-4bb6-85ee-c41802f57b87,2025-07-10 16:17:14,UPI,265.09,Maggi,3,795.27
Jaipur,39,3f5e0045-3bb7-4847-8437-4b5cbc153398,2025-07-10 16:17:14,Card,65.73,Maggi,1,65.73
Surat,24,435e6e93-516e-473c-a90a-55d04c1891b2,2025-07-10 16:17:14,UPI,360.26,Maggi,3,1080.78
Lucknow,56,005c639b-bfe3-4ebd-ab1b-e8e6ec1990ea,2025-07-10 16:17:14,UPI,460.71,Bread,5,2303.5499999999997
Chennai,32,6766dad9-1e5d-4ab7-ace7-1d965b4b1854,2025-07-10 16:17:14,Cash,233.95,Bread,3,701.8499999999999
Delhi,33,407d5cf1-9f04-4b88-a5f1-5eb5ad6c9862,2025-07-10 16:17:14,UPI,213.31,Juice,1,213.31
Hyderabad,46,fa57b747-ccc7-458c-a93e-a7c0f0d118e1,2025-07-10 16:17:14,UPI,376.42,Juice,3,1129.26
Jaipur,60,d8f59726-48c5-4ac8-8634-4491e9beeda8,2025-07-10 16:17:14,UPI,415.06,Paneer,4,1660.24
Bhopal,47,a6481726-9f04-4930-8da7-97dcb1c52680,2025-07-10 16:17:14,UPI,387.21,Paneer,4,1548.84
Delhi,42,a2e41c7a-27dd-493b-b855-1928caffb8fd,2025-07-10 16:17:14,Card,333.32,Paneer,1,333.32
Patna,32,5ac11b19-317b-4586-9219-e29faaefe82a,2025-07-10 16:17:21,Card,229.45,Paneer,5,1147.25
Mumbai,35,1f7d51f8-114d-496e-9b5b-73d87523be45,2025-07-10 16:17:21,Card,466.13,Milk,4,1864.52
Thane,32,fee2ac39-9b3c-425d-b6e1-fc30a7f3efdb,2025-07-10 16:17:21,Card,362.42,Milk,5,1812.1000000000001
Indore,10,2868e0ff-25c8-4c95-9ee6-8ba969c88255,2025-07-10 16:17:21,Card,115.57,Juice,5,577.8499999999999
Surat,54,29442a05-dab9-497e-9cf0-5375cd18270e,2025-07-10 16:17:21,Cash,460.42,Milk,3,1381.26
Delhi,59,05e89964-c6fe-40f8-99d2-1a07f8750057,2025-07-10 16:17:21,Card,486.08,Juice,2,972.16
Chennai,39,2b6d196c-93a6-438c-8b5e-9593ec53657f,2025-07-10 16:17:21,UPI,42.29,Maggi,5,211.45
Pune,42,6361ebf1-3f00-415c-8a8e-011d50b12e9f,2025-07-10 16:17:21,UPI,479.58,Paneer,2,959.16
Mumbai,9,231e3033-872c-4252-8455-3ed09dcf46fe,2025-07-10 16:17:21,Card,90.69,Bread,4,362.76
Vadodara,49,e1fa6b28-a5ac-45ec-b2e6-cb49a6a8ebe5,2025-07-10 16:17:21,Card,53.84,Eggs,5,269.20000000000005
Thane,40,ef326c21-ab37-4a3a-a56b-07fce6e6aa6e,2025-07-10 16:17:28,Card,346.63,Biscuits,1,346.63
Kolkata,59,5de0e40b-51f1-4e96-bef7-bcf751fd1ee8,2025-07-10 16:17:28,Cash,213.75,Maggi,1,213.75
Vadodara,29,01423ca1-7331-40ac-bf1b-93027d5fa46d,2025-07-10 16:17:28,UPI,438.16,Eggs,5,2190.8
Patna,31,14949786-11d9-4c1c-94ef-3a4179689e37,2025-07-10 16:17:28,Cash,80.08,Juice,3,240.24
Delhi,22,e8271ffb-4dd4-4a01-930e-b10246e8cc0d,2025-07-10 16:17:28,Card,275.34,Eggs,3,826.02
Bhopal,40,dd97bedd-2666-4f79-8500-2c5fada145f9,2025-07-10 16:17:28,UPI,237.46,Juice,3,712.38
Surat,13,5952b46b-b80e-4576-8373-1750eda43749,2025-07-10 16:17:28,Cash,22.98,Maggi,2,45.96
Kolkata,19,4837c4dd-f2a9-44da-9c39-e88621de0ccb,2025-07-10 16:17:28,UPI,294.16,Biscuits,4,1176.64
Lucknow,49,fdc170b8-9af0-443e-8b56-47024cf5d90d,2025-07-10 16:17:28,Cash,413.74,Juice,1,413.74
Vadodara,12,9b9d07a7-105e-478e-83dd-86f821ecbac8,2025-07-10 16:17:28,Card,449.09,Paneer,4,1796.36
Mumbai,40,fd395f99-fd9a-401a-aa79-0a1ef0204b1b,2025-07-10 16:17:35,Cash,67.18,Juice,1,67.18
Bhopal,28,5ce72b3c-d0c7-436b-9b70-e2d9978e7c7f,2025-07-10 16:17:35,UPI,38.92,Paneer,3,116.76
Pune,57,b6971650-c5c1-480f-957c-59e10c93d65d,2025-07-10 16:17:35,Card,45.98,Milk,1,45.98
Kolkata,45,db52368b-f08e-4080-8159-4fca32085f4a,2025-07-10 16:17:35,Cash,81.62,Maggi,3,244.86
Jaipur,26,cd7b8f68-ae03-45ea-93dc-014efc4d1b11,2025-07-10 16:17:35,Card,191.25,Paneer,1,191.25
Surat,35,b21553e2-8c17-4ac8-975a-22bb97b77c73,2025-07-10 16:17:35,UPI,341.79,Maggi,1,341.79
Ahmedabad,27,3b8a32e4-3755-4777-b010-36963ace73ed,2025-07-10 16:17:35,Card,294.85,Bread,4,1179.4
Patna,8,34b5abd4-86e2-4e54-8767-4f5d1ddb92e4,2025-07-10 16:17:35,Card,89.3,Maggi,5,446.5
Patna,55,9e5b5de4-e244-441c-9893-0b33a685d396,2025-07-10 16:17:35,Card,344.5,Biscuits,4,1378.0
Indore,18,1e0bd5c6-cced-494a-affd-f0e2b0af4168,2025-07-10 16:17:35,UPI,336.07,Juice,2,672.14
Ahmedabad,27,194d570b-bb74-49d1-a59a-0fb828ac7990,2025-07-10 16:17:42,UPI,472.68,Juice,1,472.68
Vadodara,48,1f1cb2fd-8176-4e36-b6ff-a6e157f31128,2025-07-10 16:17:42,Card,377.01,Bread,2,754.02
Thane,33,8dfa1448-d056-4805-b2a2-a322531b42bd,2025-07-10 16:17:42,UPI,304.38,Juice,2,608.76
Jaipur,44,dd2f1cf8-9802-4ae8-b13d-411fb6e41cc2,2025-07-10 16:17:42,Cash,396.37,Paneer,2,792.74
Lucknow,39,ea2a6420-456a-4130-95eb-15846da76b76,2025-07-10 16:17:42,Cash,438.84,Juice,4,1755.36
Ahmedabad,30,dad7de31-5134-444c-9b6a-bdde6e95af5d,2025-07-10 16:17:42,Card,85.92,Paneer,1,85.92
Hyderabad,12,839ea375-5447-4b69-997d-1ae4cd88d0ae,2025-07-10 16:17:42,Card,479.0,Biscuits,5,2395.0
Hyderabad,8,14eceee2-950b-42c2-b7d8-ed495584d96d,2025-07-10 16:17:42,UPI,182.8,Eggs,1,182.8
Patna,7,f702709b-65d7-4873-b7cf-a4edb0a61a11,2025-07-10 16:17:42,Cash,233.83,Bread,1,233.83
Lucknow,26,5d9393ae-285e-4b59-94ba-934950c7bee2,2025-07-10 16:17:42,UPI,43.27,Milk,2,86.54
Surat,36,d04fd533-b999-4daf-9c74-3bd5081d41d8,2025-07-10 16:17:49,UPI,419.63,Eggs,3,1258.8899999999999
Pune,21,e008a19d-e4a3-402b-a5af-ffcc3196a794,2025-07-10 16:17:49,Card,245.82,Milk,4,983.28
Kolkata,59,4370f0f3-acd6-425b-9e20-c05b02491ceb,2025-07-10 16:17:49,Card,106.32,Juice,5,531.5999999999999
Bhopal,43,5918ce53-5a43-4586-9769-a67838c372d2,2025-07-10 16:17:49,Card,53.85,Juice,3,161.55
Hyderabad,16,e90eca2a-daa2-4cb0-b764-a14cbfc0e6c5,2025-07-10 16:17:49,Card,22.66,Juice,4,90.64
Nagpur,25,56737b38-19fd-4916-84f9-33e24870c607,2025-07-10 16:17:49,UPI,307.43,Eggs,5,1537.15
Surat,26,31e87b77-8f42-4d9d-aa6f-a55195bcc6a3,2025-07-10 16:17:49,Cash,160.49,Eggs,4,641.96
Nagpur,41,39105fea-53a7-4a9e-b79d-88ce295284f4,2025-07-10 16:17:49,Cash,387.09,Milk,2,774.18
Delhi,14,c88aed19-f7db-41ba-801c-138ed1522655,2025-07-10 16:17:49,Cash,468.02,Maggi,3,1404.06
